search_keyword;search_location;job_title;job_posting_link;company_name;short_description;location;posted_date;rating
Software Engineer;Dallas;Sr Cloud Engineer;https://indeed.com/rc/clk?jk=693aa41787ae0a6c&fccid=be3b11aa573faee7&vjs=3;CVS Health;"
Duties include: assist with cloud-native application development, web development, API integration and scaling them in real time to meet internal users and end-…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Application Developer Python - 4864943;https://indeed.com/rc/clk?jk=c06a27a1ac8f6d30&fccid=a4e4e2eaf26690c9&vjs=3;Accenture;"
Minimum 5 years of development experience with Python.
Knowledge of cloud computing or distributed computing.
Accenture Flex employees work in their local metro…
";Irving, TX 75039 (Las Colinas Urban Center area);Posted 13 days ago;
Software Engineer;Dallas;Lead Developer;https://indeed.com/rc/clk?jk=ec476ea227d71ccd&fccid=b443a75f16a99ba4&vjs=3;Likewize;"
Complete all phases of software development life cycle including analysis, design, functionality, testing and support.
5-10 years’ experience in the workplace.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Full Stack Developer / Hands-On Architect (Dallas);https://indeed.com/rc/clk?jk=b85974526aae357b&fccid=a88252f84783e093&vjs=3;Take Command Health;"
Keywords: java, hibernate, sql, aws lambda, react, reactjs, microservices, mentoring.
At least 5 years of professional experience in software development.
";Hybrid remote in Dallas, TX 75231;Posted 30+ days ago;
Software Engineer;Dallas;Product Support Engineer;https://indeed.com/rc/clk?jk=0d05039fe1631c4e&fccid=30c6be3855bc8a7c&vjs=3;Wind River;"
Use your expertise and knowledge of networking, telecom, and cloud services technologies to provide technical and product support for Communications Service…
";Hybrid remote in Dallas, TX 75219;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=060c30798dbd0a6d&fccid=12f1fd5dba253774&vjs=3;Copart;"
Working with VM management software - Vsphere.
Develop analysis and reporting capabilities; monitor performance and quality control plans to identify…
";Dallas, TX;Posted 27 days ago;
Software Engineer;Dallas;Sr. Android Mobile Developer (HYBRID);https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmPt6JXytAhZscz-5ZOP53MMQ49Xi4hmwETo1lvmuAleVBiaWhAPv7uNcQs-4PC7qUHLS91KwT31W8WDR89HJ8WwXhUNrTdbn3bD6aC-iPcQoycEDPzP1EI0MakWloiJ-UD-ruQIWsWkLCYwoiecfNK1zqyiVpliNazHnjhvNnfgrxx3_xRulEVNjEAJeTxWckz_DKcbdZqqSWDhkiKEW2rF_IDjWNchcM5-C_d62OpRnRK80fOECetCHaLNwic3d58ko6kpNsLSTen-lbYecjpW1iis7iE1lDUKzQ6sJ76IfM7Gfq21tOT015e92b0vFXT0oGYbzXyTkyAzZvbTQbLzdnzL5g3XOfvZTeQgCHyEUdhidwMQI8rDC28khhyMNClB2f9der5KnOZMoyX6E5kDRxB6tux-MEgCUw5F1IzdkpOdSFsXrGIl0dUqIRbKJYRt1yQd-Er6mv_taG9n8Ib2MtZX0TEHmT7SpxTeV8hyrCA9QOz4RNet40N6uVll0Pfv4o4OKanBtgJZNyaUa0GJlo-rZrJ2VKHgSH3zGgUg1DXVeCRj1mKY5szsd2xMpYL_ZJp330vQ==&xkcb=SoCF-_M3OyKaR9WQ2R0GbzkdCdPP&p=13&fvj=0&vjs=3;CGI Group, Inc.;"
Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held.
";Dallas, TX 75215;Posted 30+ days ago;3.6
Software Engineer;Dallas;SaaS Architect;https://indeed.com/rc/clk?jk=d5e641b7e35dec43&fccid=57077bd28d6e3f33&vjs=3;Virtualware Innovations;"
9+ years of relevant experience in Enterprise Architect/ Solution Architect in SaaS / PaaS Platfrom.
Highly analytical, organized and self-motivated.
";Dallas, TX 75204 (M Streets area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Web Developer - Java;https://indeed.com/rc/clk?jk=aefa4564697b664c&fccid=ac687adc8dd51dc8&vjs=3;Murata Electronics North America (MENA);"
Experience with designing client-side and server-side architecture.
Serves as a project member for software & business application development projects.
";Dallas, TX;Posted 27 days ago;
Software Engineer;Dallas;Senior Okta Engineer- Remote/Delivery Center Role;https://indeed.com/rc/clk?jk=8de6bc889ba25b88&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
The Okta IAM Senior Engineer provides day to day Okta application integration engineering support, including but not limited to configuring identities platforms…
";Remote in Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;Robotic Process Automation (RPA) Developer;https://indeed.com/company/Zetta-Logix/jobs/Developer-af05c7b0e180ce94?fccid=e649441329c70702&vjs=3;zettalogix.Inc;"
Power Automation: 5 years (Required).
Develop and maintain process documentation and software design documents.
Strong experience in power automation..
";Dallas, TX 75204 (Deep Ellum area);Active 13 days ago;
Software Engineer;Dallas;Software systems developers;https://indeed.com/rc/clk?jk=9f2d9e58d30f207e&fccid=a0ddb57c1b8610d2&vjs=3;KSE International;We are looking for talented software systems developers and software systems managers with a minimum of a Bachelor's degree and three years experience in the…;Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;.net/C# Developer - Mid-Level - W2;https://indeed.com/rc/clk?jk=726361220b6af453&fccid=e2b93da961690e23&vjs=3;Amplify Systems;"
Experience in writing Test Cases, Test Plans, and Test Scripts • Experience with full software development life cycle, testing methodologies, version control…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Java Cloud Developer;https://indeed.com/rc/clk?jk=8cd39ac981811ba0&fccid=57077bd28d6e3f33&vjs=3;Virtualware Innovations;"
Your primary focus will be the development of all server-side logic, definition and maintenance of the central database, and ensuring high performance and…
";Dallas, TX 75204 (M Streets area);Posted 30+ days ago;
Software Engineer;Dallas;Software Performance Engineer;https://indeed.com/rc/clk?jk=f7b44afdef8e1adf&fccid=137caddf486ed6a9&vjs=3;Avaya;"
Excellent written and oral communication, while collaborating with other software engineers and remote teams.
Stay up to date with the latest advancements in AI…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Automation Engineer;https://indeed.com/rc/clk?jk=19b29c80135b4158&fccid=74863a92805aacc3&vjs=3;OMRON;"
Strong interpersonal, listening, questioning, presentation, and communication skills (written and oral).
Experience with temperature controllers, including PID…
";Dallas, TX 75201;Posted 12 days ago;
Software Engineer;Dallas;Staff Frontend Engineer | Influencer Platform;https://indeed.com/rc/clk?jk=5b25dbe84fa26ddd&fccid=e0117173550b758a&vjs=3;LTK;"
Designing and developing new features and scaling for growth with your small local team building badass cloud-native, mobile/responsive SPA solutions.
";Remote in Dallas, TX 75219;Posted 30+ days ago;
Software Engineer;Dallas;Sr Cloud Engineer;https://indeed.com/rc/clk?jk=693aa41787ae0a6c&fccid=be3b11aa573faee7&vjs=3;CVS Health;"
Duties include: assist with cloud-native application development, web development, API integration and scaling them in real time to meet internal users and end-…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. Software Engineering Manager-Austin, Dallas or San Antonio, TX;https://indeed.com/rc/clk?jk=e6469a14646b83bb&fccid=c629e32155ebd42c&vjs=3;HEB;"
You have 7+ years of experience as a full stack software engineer.
PASSION FOR RESULTS... you have an ownership mentality, and a consistent track record of…
";Dallas, TX 75220 (Northwest Dallas area);Posted 16 days ago;
Software Engineer;Dallas;Machine Learning Engineer;https://indeed.com/rc/clk?jk=8babf338163090e7&fccid=cba01270e96bb012&vjs=3;Tiger Analytics;"
Ability to maintain scalable machine learning solutions in production.
Building reusable production data pipelines for implemented machine learning models.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Product Support Engineer;https://indeed.com/rc/clk?jk=0d05039fe1631c4e&fccid=30c6be3855bc8a7c&vjs=3;Wind River;"
Use your expertise and knowledge of networking, telecom, and cloud services technologies to provide technical and product support for Communications Service…
";Hybrid remote in Dallas, TX 75219;Posted 30+ days ago;
Software Engineer;Dallas;iOS Developer;https://indeed.com/company/Karetakers-LLC/jobs/Ios-Developer-b4078619e592afc2?fccid=3d2bf5961338fb3e&vjs=3;Karetakers LLC;"
Experience integrating with RESTful APIs with source control solutions such as Git.
Strong understanding of iOS software design patterns (e.g., MVC, MVVM, VIPER…
";Dallas, TX;Active 1 day ago;
Software Engineer;Dallas;Java Developer;https://indeed.com/company/IT-Engagements/jobs/Java-Developer-54ec1d605f9b6b2c?fccid=0a97ba15ee10e561&vjs=3;IT Engagements,Inc.;"
Location: Hybrid in Addison, Texas or Irving, Texas office- at least 3 days (must be committed)*.
Designing user interactions on web pages.
";Irving, TX;Active 10 days ago;
Software Engineer;Dallas;Java Dev Lead – R01524705;https://indeed.com/rc/clk?jk=439e2294e2b4464b&fccid=a2520645450d003a&vjs=3;Brillio;"
Brillio is the partner of choice for many Fortune 1000 companies seeking to turn disruption into a competitive advantage through innovative digital adoption.
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Engineer Team Lead - VP - Irving - Hybrid (HM);https://indeed.com/rc/clk?jk=569c788bf3327f3c&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
Experience mentoring and providing technical leadership for teams of 5 or more developers.
Along with that transformation, we will need proven, sound, and solid…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Remote Uipath Developer (RPA) Secret Clearance;https://indeed.com/rc/clk?jk=af32b3bc7cf6df73&fccid=9e215d88a6b33622&vjs=3;Deloitte;"
We develop solutions to data complexities tohelp our clients achieve optimal finance transformation and meet their digital controllership goals and objectives.
";Remote in Dallas, TX 75201;Posted 30+ days ago;
Software Engineer;Dallas;MuleSoft Developer Lead;https://indeed.com/rc/clk?jk=edb64ce7bfdbf45f&fccid=2ecf4575019bf07a&vjs=3;CEDENT;"
Minimum of 5 years of software development experience.
Experience with software integration or similar solution and API management system experience is a must.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Software Engineer (Salesforce);https://indeed.com/rc/clk?jk=5bfd63e3c75355bc&fccid=be293f1def77a963&vjs=3;Gartner;"
Excellent software development and object-oriented design fundamentals.
Effectively communicate issues/concerns to the project team to include development,…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior Android Developer;https://indeed.com/company/INA-Solution-Inc/jobs/Android-Developer-f2818c226b06dd9f?fccid=7451937d740d751a&vjs=3;INA Solution Inc;"
Kotlin, Java programming, Jetpack compose and debugging skills.
Build/deployment tools: Android Studio, Gradle, Git.
Multi-threading and REST based JSON APIs.
";Dallas, TX 75211 (Oak Cliff area);Active 2 days ago;
Software Engineer;Dallas;Senior .Net Developer;https://indeed.com/company/Apptad-Inc/jobs/Senior-.NET-Developer-3a047ca7cddd6ffb?fccid=ef27ca64113c0839&vjs=3;AppTad;"
Must have high level of query building skills to be used in DB side / app data layers libraries.
Stored procedures, functions, indexes, Dynamic SQL), handling…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Manager Development (Front End/Angular) - Remote;https://indeed.com/rc/clk?jk=147de29cadf00ea4&fccid=f1abf6a3bf31584e&vjs=3;Allscripts;"
Agile software development life cycle–from concept to delivery.
Strong understanding of object-oriented programming.
";Remote in Dallas, TX 75229;Posted 30+ days ago;
Software Engineer;Dallas;Technical Consultant;https://indeed.com/rc/clk?jk=8e8918b84d2f45ce&fccid=e9faf2d4f57cfd5f&vjs=3;Strategic Growth, Inc;"
This position is 20% project management, 20% analysis, and 60% software development.
4+ years of software development experience.
Knowledge of CRM and ERP.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;AEM UI Designer Developer;https://indeed.com/rc/clk?jk=939adf56b9c1a337&fccid=5033463af3c58699&vjs=3;CapB InfoteK;"
User Interface Design with experience in content management system AEM.
CSS JavaScript visioning tools such as Photoshop Illustrator and Sketch to create…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Developer III;https://indeed.com/rc/clk?jk=763538dd745ef968&fccid=ddd1f86865b5c742&vjs=3;Technology Ventures;"
Adept at managing project plans, resources, and people to ensure successful project completion.
The group of skills related to Product Testing including testing…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Developer;https://indeed.com/rc/clk?jk=bda11dd3c232f031&fccid=3273bc0e73241e29&vjs=3;Pennrose;"
Collaboration with architects and engineers in designing proposed developments.
Responsibility for all site control documentation, loan agreements, equity…
";Dallas, TX;Posted 7 days ago;
Software Engineer;Dallas;Cloud Engineer;https://indeed.com/rc/clk?jk=d4a854ae23e94206&fccid=784ed0ea1f56bb8a&vjs=3;Apexon;"
You must have a proficient understanding of software development concepts & a proven experience with cloud computing.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;DevOps Consulting Engineer;https://indeed.com/rc/clk?jk=4a208e49c5d43b48&fccid=137caddf486ed6a9&vjs=3;Avaya;"
Provide primary operational support and engineering for multiple large-scale distributed software applications.
Experience using version control systems as Git.
";Irving, TX;Posted 7 days ago;
Software Engineer;Dallas;ERP Programmer III;https://indeed.com/rc/clk?jk=64b788c410ce7172&fccid=19f4bc5249e66329&vjs=3;HF Sinclair;"
Duties: Performs various and assigned programming, (i.e. ABAP or JAVA) with a focus on one or more of the following areas as assigned; interfaces, workflow, and…
";Dallas, TX 75201;Posted 10 days ago;
Software Engineer;Dallas;Java developer;https://indeed.com/rc/clk?jk=078d179eb089941c&fccid=784ed0ea1f56bb8a&vjs=3;Apexon;"
Experience with version control (Git), continuous integration, deployment, and configuration management tools.
Experience in Financial Services or Fintech.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Integration Developer;https://indeed.com/rc/clk?jk=7924f8d588f5abc0&fccid=19f4bc5249e66329&vjs=3;HF Sinclair;"
A minimum of 6 years of on-the-job experience with specific experience in all of the following: SAP Process Orchestration, CPI and integration; deep exposure to…
";Dallas, TX 75201;Posted 17 days ago;
Software Engineer;Dallas;Senior DevOps Engineer;https://indeed.com/rc/clk?jk=1497250dc55bbb09&fccid=78bbcd26e39621f5&vjs=3;WELLS FARGO BANK;"
Resolve moderately complex issues and lead a team to meet existing client needs or potential new clients' needs while leveraging solid understanding of the…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Micro Services - Dallas, TX;https://indeed.com/rc/clk?jk=36d2e726dea2c2aa&fccid=35d80375a618a2c8&vjs=3;SM Logics;"
Apply industry standards and best practices.
Well versed with design such OOP, Resiliency, Circuit Breaker.
Develop and consume APIs using HTTP/Rest.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Test Manager;https://indeed.com/rc/clk?jk=7b31c143b00defde&fccid=9ba1b1fc76062a39&vjs=3;ACCELQ;"
Establish software test life cycle procedures; oversee Agile testing activities for large scale software development projects; author detailed test plans and…
";Dallas, TX 75201 (Uptown area);Posted 30+ days ago;
Software Engineer;Dallas;Senior Infrastructure Automation Engineer – VP- Hybrid;https://indeed.com/rc/clk?jk=48ac1a126ca20717&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
Architect and engineer the infrastructure and configuration of automation platforms with a very strong focus on infrastructure as code.
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Lead Information Security Engineer - Web-based Applications Security;https://indeed.com/rc/clk?jk=a15d24ea059a3079&fccid=78bbcd26e39621f5&vjs=3;WELLS FARGO BANK;"
Design, document, test, maintain, and provide issue resolution recommendations for highly complex security solutions related to networking, cryptography, cloud,…
";Hybrid remote in Irving, TX;Posted 6 days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=09fdf19c22459a07&fccid=9b77e2b0ccfb3838&vjs=3;Costco Wholesale;"
2-5 years’ of retail business knowledge preferred.
Strong communication skills, both oral and written, including presentation skills.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Middleware Engineer;https://indeed.com/company/PRO-IT/jobs/Engineer-75543316e743cf8e?fccid=46538a74a4e9d584&vjs=3;PRO IT;"
Implementing design principles of a service oriented architecture.
 * 8+ years Unix/Linux System Administration experience(RHEL)*.
";Dallas, TX;Active 2 days ago;
Software Engineer;Dallas;Senior Full Stack Developer;https://indeed.com/rc/clk?jk=b081681733498605&fccid=55714093d0978a63&vjs=3;Nada;"
Familiarity with cloud environments (Heroku, AWS).
Strong understanding, building, and debugging of scalable, high performance web applications built with…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Android Developer;https://indeed.com/company/Zendesk-Administrator/jobs/Android-Developer-c4e869be1d74d2a1?fccid=2f62c8ebea48df47&vjs=3;Android Developer;"
Solid understanding of object oriented and functional programming.
Location Irving, TX (on-site)*.
7+ years of experience in Android App Development using Java,…
";Irving, TX;Active 2 days ago;
Software Engineer;Dallas;Sr. Application Developer (MuleSoft);https://indeed.com/rc/clk?jk=da2a871d1312e2b3&fccid=e083889a5e194a39&vjs=3;MANDO TECHNOLOGIES INC;"
Develop quality software and web applications.
Analyze and maintain existing software applications.
Experience of Production support of on-prem and cloud…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer Global Wholesale Lending and Banking Technology-Irving-VP(Hybrid);https://indeed.com/rc/clk?jk=3a35ee81c43fca3f&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
AWS or similar cloud technologies.
The candidate will also be responsible to provide Best in Class Production Availability, Resiliency and Predictability to the…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. Android Mobile Developer (HYBRID);https://indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CmPt6JXytAhZscz-5ZOP53MMQ49Xi4hmwETo1lvmuAleVBiaWhAPv7uNcQs-4PC7qUHLS91KwT31W8WDR89HJ8WwXhUNrTdbn3bD6aC-iPcQoycEDPzP1EI0MakWloiJ-UD-ruQIWsWkLCYwoiecfNK1zqyiVpliNazHnjhvNnfvkAkzRLvzsHlig6rdxFKfFGLONDBdKppP0qEntuAYcSFFxm7Ut4GWFrxXRjbov1pSAiBzESyq1nQh7lziIJtvcEsmy1EbB9JjjJQLe7u39TRMQvTKBEwU7A2qkGISx9mpR2zuM2ddNguL9h6HJy26LPUVcHN3gXgft1uQI1uihy8BJADNY75I9D6pe9lnk7x1yVMwFSGhFB4tKP0pHcjqYpM8WdRO4tmMA952pYOe5lHMw0Zz65B1tkCsawGNTvJXJr-6Si3EaFB9kCK2W4_N1Ie9ICp7-gT3iGokDtn-hgpMRv3tSfUPC54QWBGUl-3gzYB0KGs06xYIlyS6NNE8gB0gYGm1l0JI8jfVxxU9K9uhAs6RFJFfPx0T6-14qFMC5n2VevlYk3iaEk2Ez5CiqNGEyCl2pWjQ==&xkcb=SoD2-_M3OyKVyf2aCZ0GbzkdCdPP&p=13&fvj=0&vjs=3;CGI Group, Inc.;"
Background investigation components can vary dependent upon specific assignment and/or level of US government security clearance held.
";Dallas, TX 75215;Posted 30+ days ago;3.6
Software Engineer;Dallas;Senior Angular Developer - C12 - AVP - Hybrid;https://indeed.com/rc/clk?jk=c56ba1861bf21e5a&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
This is achieved through the provision of commercial aspects of CTI, analytics and reporting (including expense and productivity), workforce, real estate,…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer Global Wholesale Lending and Banking Technology-Irving-VP(Hybrid);https://indeed.com/rc/clk?jk=3a35ee81c43fca3f&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;"
AWS or similar cloud technologies.
The candidate will also be responsible to provide Best in Class Production Availability, Resiliency and Predictability to the…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Developer;https://indeed.com/rc/clk?jk=299d94ea3ae75115&fccid=2c5dfc2b9f16d135&vjs=3;Seerist, Inc;"
Coding knowledge and experience with several languages such as: Node, JavaScript, Vue, python, Java.
Possess a Bachelor’s degree or higher in Computer Science…
";Hybrid remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;5G NR Radio Senior Software Developer - TN - Kingsport Location;https://indeed.com/rc/clk?jk=e70007bd2456fe19&fccid=506bdb7ba382e227&vjs=3;Evergreen Technologies, LLC.;"
Experience with multi-process embedded software development on real time or near real time operating systems.
Participate in defining and architecting solutions…
";Dallas, TX+1 location;Posted 5 days ago;
Software Engineer;Dallas;AT&T - B2B Sales Development Program - Fall 2023, application via RippleMatch;https://indeed.com/rc/clk?jk=36004501e07d704b&fccid=dd616958bd9ddc12&vjs=3;RippleMatch Marketing Internship;"
You'll work with advanced technology to solve business problems, provide excellent customer service and meet sales goals.
Able to relocate within the U.S.
";Dallas, TX;Posted 2 days ago;
Software Engineer;Dallas;Automation & Analytics – Developer;https://indeed.com/rc/clk?jk=c99d91fabdeb9b02&fccid=78afa96eb32b4f26&vjs=3;Connor Group;"
2+ years of software development experience.
Hands on design, development, deployment, and maintenance of integration processes between 3rd party applications…
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Sr. RPA Developer;https://indeed.com/rc/clk?jk=2857c06499756450&fccid=035229327af06091&vjs=3;Truist Bank;"
Depending on the position and division, this job may also be eligible for Truist’s defined benefit pension plan, restricted stock units, and/or a deferred…
";Dallas, TX 75243 (Northeast Dallas area);Posted 7 days ago;
Software Engineer;Dallas;Senior DevOps Engineer;https://indeed.com/rc/clk?jk=1ed36acbb2c7ba97&fccid=a556aef7b10629b7&vjs=3;RxVantage;"
Increase knowledge sharing, participate in documentation, and mentor other engineers.
Bachelor's in Computer Science or similar.
";Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Site Reliability Engineer;https://indeed.com/rc/clk?jk=e20bc6ac64aa0ff4&fccid=6f3d73d346618234&vjs=3;OVHcloud;"
Ability to read, understand, and patch existing software.
Improve the delivery and maintenance engine to help meet previous levels.
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Software Developer - C and Linux;https://indeed.com/company/Purple-Drive-Technologies/jobs/Software-Engineer-40889ac2ed52fd02?fccid=b50885016c495d25&vjs=3;Purple Drive Technologies;"
5-8+ Yrs Experience in embedded software development using C, C++ languages.
Linux embedded development , JIRA, GIT etc*.
Bachelor degree in computer science.
";Dallas, TX 75211 (Oak Cliff area);Active 9 days ago;
Software Engineer;Dallas;Principal Engineer, Auto Technology;https://indeed.com/rc/clk?jk=003c3b6fd5d4c621&fccid=78bbcd26e39621f5&vjs=3;WELLS FARGO BANK;"
They are accountable for execution of all applicable risk programs (Credit, Market, Financial Crimes, Operational, Regulatory Compliance), which includes…
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Team Lead-Application Developer;https://indeed.com/rc/clk?jk=e55c210c335dc9d1&fccid=82c414fb72ae252b&vjs=3;Neighborly;"
Candidate must be customer focused, goal oriented, and have a passion for success.
Highly organized and detail-oriented.
";Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;Angular - Sr. Developer;https://indeed.com/rc/clk?jk=4b32a6229cc176aa&fccid=2385f8ebf01f1b76&vjs=3;Photon;"
6+ years with Angular 2+, JQuery, HTML, CSS, Mobile technologies, TDD, BDD Responsive Web Design practices, And server side/client side rendering techniques…
";Irving, TX+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Application ALM Developer;https://indeed.com/rc/clk?jk=d9d8e99445e9899c&fccid=ab207cf4baf97b27&vjs=3;SME Group;"
Develop standards and procedures as well as programming architectures for code reuse to align with existing applications like Solution Manager, HP ALM, QTP, BPT…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;DevOps Lead Engineer;https://indeed.com/rc/clk?jk=f79480796bda68e8&fccid=57077bd28d6e3f33&vjs=3;Virtualware Innovations;"
Strong experience in a similar DevOps/Site Reliability Engineer roe.
Should have experience on Linux command line and shell scripting.
";Dallas, TX 75204 (M Streets area);Posted 30+ days ago;
Software Engineer;Dallas;SAP Commerce/Hybris Developer - Global eCommerce;https://indeed.com/rc/clk?jk=e5fa3d1919c30f60&fccid=9b77e2b0ccfb3838&vjs=3;Costco Wholesale;"
Minimum experience of 5 years in SAP Commerce/Hybris.
We offer a comprehensive package of benefits including paid time off, health benefits - medical/dental…
";Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Azure DevOps Engineer;https://indeed.com/rc/clk?jk=a582aa55aa5fd3a5&fccid=db130263a2af3230&vjs=3;Agama Solutions;TOP 3 Responsibilities 1. Azure Databricks: Build data pipelines using ADLS, PySpark, Delta Lake, Delta Live Tables for batch and streaming data sources. 2.…;Dallas, TX 75211 (Oak Cliff area)+1 location;Posted 30+ days ago;
Software Engineer;Dallas;Microsoft D365 CE Application Developer, Sr. Associate;https://indeed.com/rc/clk?jk=05e91f000f57a1b0&fccid=198b7374e1f8a26f&vjs=3;RSM US LLP;The Sr. Application Development Consultant in our Microsoft Dynamics CRM development team is responsible for performing billable client work, including but…;Dallas, TX 75240 (Far North area);Posted 30+ days ago;
Software Engineer;Dallas;Developer (Checkout champ or Bootstrap experience required);https://indeed.com/rc/clk?jk=96a7c57f5f3675ec&fccid=71cffa59c104de55&vjs=3;Creatunity LLC;We are looking for an outstanding Web Developer to be responsible for supporting the creative, content and marketing teams in the setup of landing pages,…;Remote in Dallas, TX;Active 16 days ago;
Software Engineer;Dallas;Principal iOS Engineer - Mobi Pump App;https://indeed.com/rc/clk?jk=a92329448e1cf3f4&fccid=90b07f1fecfcc175&vjs=3;Tandem Diabetes Care Inc.;GROW WITH US: Tandem Diabetes Care creates new possibilities for people living with diabetes, their loved ones, and their healthcare providers through a…;Remote in Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Principal Technical Program Manager (TECH);https://indeed.com/rc/clk?jk=8961ffa609db7f74&fccid=f3e9855b5ce57ebe&vjs=3;Sam's Club;Position Summary... What you'll do... About Team: At Sam's Club, we are member obsessed. We lead with this obsession by offering a curated assortment of…;Dallas, TX 75202 (Downtown area);Posted 5 days ago;
Software Engineer;Dallas;Principal Technical Program Manager - Release Management;https://indeed.com/rc/clk?jk=efd5ef2779768acf&fccid=e4c0ee71fcc4b04f&vjs=3;Aurora Innovation;Who We Are Aurora (Nasdaq: AUR) is delivering the benefits of self-driving technology safely, quickly, and broadly to make transportation safer, increasingly…;Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Senior DevOps Engineer (Dallas - Hybrid);https://indeed.com/rc/clk?jk=7fd2a0966bdb1ac8&fccid=d342c1d462a15e5a&vjs=3;Zimperium;Zimperium® is an industry leader in enterprise mobile security, being the first and only company to provide a complete mobile threat defense system that…;Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;Director – Applications Development (Remote);https://indeed.com/rc/clk?jk=6813339c860c01a0&fccid=1bd3f60bf0d815c3&vjs=3;Spectrum Brands;Division Information Spectrum Brands’ global enabling functions, including Finance, Legal, IT, Human Resources, Supply Chain, and Commercial Operations,…;Remote in Dallas, TX;Posted 22 days ago;
Software Engineer;Dallas;Senior Engineer;https://indeed.com/rc/clk?jk=198c3d80b42f247d&fccid=cba50e42f8f51b03&vjs=3;Data Ductus;Data Ductus is a global software consulting firm specializing in advanced network automation, service orchestration, and cloud solutions. We are software…;Dallas, TX;Posted 30+ days ago;
Software Engineer;Dallas;DevOps Engineer-SRE(Hybrid)-Vice President;https://indeed.com/rc/clk?jk=736652e9d41e1526&fccid=5bcd1ef0a7f4fb99&vjs=3;Citi;Overview: The DevOps SRE Engineer is responsible for establishing and implementing new or revised application systems and programs in coordination with the…;Irving, TX;Posted 30+ days ago;
Software Engineer;Dallas;COBOL Developer;https://indeed.com/rc/clk?jk=ea33608c85a374c0&fccid=2ecf4575019bf07a&vjs=3;CEDENT;Position Summary: A qualified candidate with 5+ years of experience will be part of a dedicated agile team supporting several critical mainframe applications…;Dallas, TX;Posted 29 days ago;
